name,latitude,longitude
Unnamed Island,22.1473802,89.1363705
Unnamed Island,22.1530585,89.1795216
Unnamed Island,21.9202131,89.21203
হাঁসের চর,21.6772432,89.2504587
ত্রিকোণা দ্বীপ,21.9215383,89.555515
Unnamed Island,22.3274351,89.3685665
টিয়ার চর,21.8791952,89.6445107
Unnamed Island,22.1107935,96.0248973
Unnamed Island,22.1294642,96.0116713
Unnamed Island,22.1430558,96.0011933
Unnamed Island,21.9802169,96.0442386
Unnamed Island,21.9436051,96.0239651
Unnamed Island,21.6565636,95.3598891
Unnamed Island,22.2147482,95.9969634
Unnamed Island,22.2545078,96.0036022
Unnamed Island,22.394376,95.9746943
Unnamed Island,22.438905,95.993164
Unnamed Island,23.5874492,96.0660376
Unnamed Island,23.7153272,96.1302651
Cross Island Battery,18.9479241,72.8517376
多色,30.6619787,81.1802352
Unnamed Island,29.3754182,71.0458938
Rani Chapori Island,26.1560152,91.6091357
Unnamed Island,26.7485937,87.1088133
Unnamed Island,16.5092349,80.5931243
Unnamed Island,16.5121859,80.5750233
Bhavani Island,16.5230203,80.5782411
Unnamed Island,16.5501158,80.526698
Unnamed Island,16.568701,80.4867663
Unnamed Island,21.085995,94.8192912
Unnamed Island,21.1203132,94.8362053
Unnamed Island,11.1463349,79.4588512
Unnamed Island,28.2426491,69.4224009
Unnamed Island,29.08476,70.644198
Unnamed Island,28.9241474,70.517925
Unnamed Island,28.944363,70.5420347
Unnamed Island,28.9521003,70.5295792
Unnamed Island,29.7538481,70.7865081
Unnamed Island,29.6939889,70.7436222
Unnamed Island,29.7114453,70.7445234
Unnamed Island,29.8871784,70.8084136
Unnamed Island,29.9714033,70.7987791
Unnamed Island,30.2388422,70.7889998
Unnamed Island,30.1987964,70.7988542
Unnamed Island,30.1350942,70.8265614
Unnamed Island,30.1409043,70.8118227
Unnamed Island,31.4032549,70.7906761
Unnamed Island,32.79175,71.4407376
Unnamed Island,29.627668,70.713619
Unnamed Island,29.7868033,70.8009826
Unnamed Island,30.0299871,71.2237745
Unnamed Island,30.0464691,71.2587539
Unnamed Island,30.206273,71.3516763
Unnamed Island,30.206529,71.3559893
Unnamed Island,30.4013903,71.4861988
Unnamed Island,31.7918549,72.2140641
Unnamed Island,32.4231123,72.6747067
