name,latitude,longitude
Bentota Lake,6.4231685,79.9978743
Shaka Tso,27.9749125,88.6164569
Nallurahalli Lake,12.9743834,77.7366169
Kumaraswamy Lake,11.0032723,76.9434417
Selvampathy Lake,11.0037646,76.9357142
Krishnampathi Lake,11.0057834,76.9257814
Kyarakoppa Kere,15.4429874,74.9373794
Devi Talab,21.8177198,80.1930284
Unnamed Lake,27.5831727,88.8429598
Unnamed Lake,27.464337,88.8287983
Unnamed Lake,26.7209412,82.643795
Unnamed Lake,12.9548556,80.2184361
Unnamed Lake,12.9635571,80.2266112
Anna Nedumchalai Lake,12.9662437,80.2388363
Unnamed Lake,12.9026601,80.0761376
Hunasemaranahalli Lake,13.1402494,77.6158169
Punnamada Lake,9.501573,76.3573022
Hosakere,12.8852745,77.6652895
Dumurjola Lake,22.5888072,88.3086632
Santhosh Nagar Lake,15.3750741,75.1379925
Belladhi Lake,11.2526362,76.9701458
Hoodi Lake,13.0003489,77.7167522
Vastrapur Lake,23.0384372,72.5288881
Madla Lake,22.314303,72.625346
Kammagondanahalli Lake,13.0684136,77.5238416
B Narayanapura Lake,12.9962977,77.6828454
Budha Sagar,21.0938942,81.0291363
Ramanathapura Lake,13.3128619,77.6376249
Unnamed Lake,13.3190303,77.6900983
Sellur Kanmai,9.9408039,78.1158748
Kote Kere,15.8664969,74.5260772
Bird Valley Lake,18.6573671,73.8017884
Vishrantwadi Lake,18.577089,73.882346
Unnamed Lake,18.6553445,73.8008188
Talegaon sanskruti Lake,18.71613,73.6881995
Unnamed Lake,25.4661222,80.350635
Malharsagar,18.3010562,74.1802883
Basavanapura Kere,13.0104272,77.7130329
Samalapuram Lake,11.0746952,77.2024256
Jadhav sagar,25.4180651,77.6708962
Paravur Lake,8.829276,76.6424045
Topansar Lake,22.834113,69.3466237
उदयसागर तलाव,18.8206548,73.394412
Magalle Wewa,7.7490737,80.1318849
Unnamed Lake,7.9142746,80.2138826
Unnamed Lake,18.6121867,73.391161
Nacharam Cheruvu,17.4334518,78.5486848
Chatedi Lake,23.2481174,69.6611409
Hamisar Lake,23.2460346,69.6614848
Unnamed Lake,23.3364791,72.5650721
Unnamed Lake,23.3483535,72.5870326
Sharmistha Lake,23.7888999,72.642533
Unnamed Lake,12.9924645,77.6857807
Damdama Lake,28.3072738,77.131748
Badkhal Lake,28.4167616,77.275368
Unnamed Lake,28.292726,77.1625935
Kukma Lake,23.2194939,69.7755186
Andrahalli Lake,13.0109313,77.4862356
Pedda cheruvu,18.1131495,83.4027287
Ayya Koneru,18.1095325,83.4168774
Manganahalli Lake,12.9578914,77.4726033
Sheegehalli Lake,12.9771778,77.4498205
北霍鲁逊湖,36.8899786,95.8555369
Chinna Cheruvu,17.3842501,78.3701581
昆仲错 ཁུན་གྲུང་མཚོ།,33.0897335,80.3877439
左用错 རྡོ་སྒྱུར་མཚོ།,33.0994526,80.1728911
Gudahatti Lake,12.7991411,77.7402735
Gunjuru Lake,12.9167789,77.7407567
Thamaraikulam,10.4224034,77.4853782
Unnamed Lake,22.7791984,86.1001969
VIT Lake,12.9695493,79.1605193
Gopi Talav,21.1885603,72.8293987
Tisco Khadan,22.2513842,84.8070625
Tisco Khadan,22.2500614,84.8031437
Rayladevi Lake,19.1894237,72.9571071
Hariyali Talao,19.1857913,72.9776004
Purohito Ka Talab,24.6689126,73.7493116
Unnamed Lake,33.0058403,78.1144214
Unnamed Lake,25.2407108,73.5071704
Unnamed Lake,33.1240902,78.1508982
Unnamed Lake,27.9287798,86.8380146
Kazhuveli Eri,12.1244911,79.8522082
Usteri Lake,11.9553897,79.7445029
Boga lake,21.9803364,92.4698589
拉雄错 ལ་གཤོངས་མཚོ,34.3376603,85.2311021
玛尔果茶卡 དམར་གོག་ཚྭ་ཁ།,33.8615004,87.0137352
唢呐湖 པིང་མཚོ་དགའ་བ།,33.9138187,86.680668
Gangaram Cheruvu,17.5000344,78.3310752
Thibbatuwewa Tank,8.021776,80.6052
Randeniya Wawe,7.9142003,80.6600836
Ibbankatuwa wewa,7.8548293,80.6254349
Fish & Turtle Lake,16.7947737,96.1510081
Tonnuru Kere,12.5687566,76.6370947
Unnamed Lake,32.9716553,78.4231572
Unnamed Lake,33.0759327,78.4517894
Unnamed Lake,33.0596333,78.4552599
Unnamed Lake,33.0598817,78.4453936
